 74.54166      2012          74            1300          0             0             0             0             0             1200          0             801.28       -2.956        -2.955         1258         -3.018         1221          0             12.71             799.97        6999          0             0            -6999         -1.807         4.491         0             2.846         0             0             15.66         0            -1.956         93            33.72         90.1         -123.3            -123.7        -123.7        -6999          .101          0 
 74.58334      2012          74            1400          0             0             0             0             0             1300          0             798.5        -2.933        -2.922         1357         -2.961         1304          0             12.7              796.96        6999          0             0            -6999         -1.207         4.4           0             3.207         .003          .007          12.83         .004         -1.953         93            32.72         90.1         -123.3            -123.7        -123.7        -6999          0             0 
 74.625        2012          74            1500          0             0             0             0             0             1400          0             795.75       -2.907        -2.904         1433         -2.933         1400          0             12.7              794.65        6999          0             0            -6999         -1.18          4.639         0             2.917         .066          .03           14.03         .113         -1.95          92.8          31.3          89.9         -123.3            -123.6        -123.7        -6999          0             0 
 74.66666      2012          74            1600          0             0             0             0             0             1500          0             793.57       -2.891        -2.888         1559         -2.907         1500          0             12.7              792.59        6999          0             0            -6999         -1.331         4.758         0             3.052         .147          .091          14.74         .162         -1.948         92.9          32.24         89.4         -123.3            -123.6        -123.6        -6999          0             .001 
 74.70834      2012          74            1700          0             0             0             0             0             1600          0             791.77       -2.865        -2.85          1617         -2.891         1600          0             12.71             791.24        6999          0             0            -6999         -1.456         5.397         0             2.955         .161          .083          11.05         .24          -1.83          93            33.39         89.1         -123.3            -123.6        -123.6        -6999          .101          .002 
 74.75         2012          74            1800          0             0             0             0             0             1700          0             790.98       -2.884        -2.847         1733         -2.884         1800          0             12.7              790.73        6999          0             0            -6999         -1.496         6.354         0             2.685         .155          .087          8.08          .291         -1.684         93            33.77         89           -123.3            -123.6        -123.6        -6999          0             .002 
 74.79166      2012          74            1900          0             0             0             0             0             1800          0             790.88       -2.868        -2.864         1859         -2.886         1821          0             12.71             791.14        6999          0             0            -6999         -1.612         8.33          0             2.891         .156          .036          5.41          .172         -1.669         93            39.84         89.2         -123.3            -123.7        -123.7        -6999          0             0 
 74.83334      2012          74            2000          0             0             0             0             0             1900          0             791.63       -2.834        -2.831         1959         -2.868         1900          0             12.71             791.58        6999          0             0            -6999         -1.783         8.23          0             2.795         .131          .007          .263          .149         -1.663         93.1          50.47         89.2         -123.3            -123.7        -123.6        -6999          .101          0 
 74.875        2012          74            2100          0             0             0             0             0             2000          0             792.59       -2.833        -2.827         2058         -2.839         2015          0             12.7              793.02        6999          0             0            -6999         -1.934         7.86          0             2.633         .067          0            -.041          .075         -1.663         93.1          51.72         89.1         -123.3            -123.6        -123.6        -6999          0             0 
 74.91666      2012          74            2200          0             0             0             0             0             2100          0             793.79       -2.838        -2.825         2132         -2.842         2152          0             12.71             794.62        6999          0             0            -6999         -2.028        -4.946         0             4.614         .158          0            -.002          .066         -1.663         93.2          67.25         86.7         -123.2            -123.6        -123.6        -6999          .202          0 
 74.95834      2012          74            2300          0             0             0             0             0             2200          0             795.95       -2.823        -2.8           2252         -2.838         2200          0             12.71             796.5         6999          0             0            -6999         -3.143        -10.8          0             5.826         .168          0             0             .002         -1.663         93            65.91001      87.9         -123.3            -123.6        -123.6        -6999          .202          0 
 75            2012          74            2400          0             0             0             0             0             2300          0             797.55       -2.831        -2.804         2304         -2.832         2358          0             12.71             798.96        6999          0             0            -6999         -4.58         -11.93         0             5.239         .064          0             1.722         0            -1.664         92.7          64.95         88.3         -123.3            -123.4        -123.4        -6999          .101          0 
 75.04166      2012          75            100           0             0             0             0             0             0             0             799.87       -2.831        -2.818         31           -2.832         57            0             12.71             800.3         6999          0             0            -6999         -5.699        -11.87         .007          5.059         .007          .013          5.072         .012         -1.664         89.4          63.08         87.8         -123.3            -123.6        -123.6        -6999          .202          0 
 75.08334      2012          75            200           0             0             0             0             0             100           0             800.25       -2.827        -2.827         153          -2.834         122           0             12.7              800.07        6999          0             0            -6999         -6.246        -11.73         .017          4.91          .013          .029          .423          .026         -1.664         90.4          62.65         89.1         -123.3            -123.6        -123.6        -6999          .202          0 
 75.125        2012          75            300           0             0             0             0             0             200           0             799.99       -2.86         -2.827         200          -2.86          300           0             12.7              800.04        6999          0             0            -6999         -6.663        -12.27         .024          4.678         .032          .066          .339          .049         -1.664         91            59.97         89.5         -123.3            -123.6        -123.6        -6999          0             .002 
 75.16666      2012          75            400           0             0             0             0             0             300           0             799.34       -2.91         -2.853         306          -2.91          356           0             12.71             799.29        6999          0             0            -6999         -6.969        -11.89         8.000001E-03                4.604         .031          .055          .339          .055         -1.664         91.1          54.77         89.7             -123.3        -123.6        -123.7        -6999          0             .003 
 75.20834      2012          75            500           0             0             0             0             0             400           0             798.61       -2.91         -2.909         401          -2.91          423           0             12.7              797.77        6999          0             0            -6999         -7.08         -9.91         -.034          3.72         -.001          .019          .344          .023         -1.664         91.1          50.86         89.7         -123.3            -123.7        -123.7        -6999          0             .002 
 75.25         2012          75            600           0             0             0             0             0             500           0             797.34       -2.946        -2.909         513          -2.946         600           0             12.7              797.36        6999          0             0            -6999         -7.25         -7.4          -.057          3.414        -.011         -.004          .339         -.003         -1.663         91.1          45.19         89.6         -123.3            -123.7        -123.7        -6999          0             0 
 75.29166      2012          75            700           0             0             0             0             0             600           0             797.01       -2.997        -2.946         600          -2.997         654           0             12.7              797.1         6999          0             0            -6999         -7.34         -5.363        -.029          2.561        -8.999999E-03               -.003          .415         -.001         -1.663         91.2          46.77         89.6             -123.3        -123.7        -123.7        -6999          0            -.001 
 75.33334      2012          75            800           0             0             0             0             0             700           0             796.94       -3.007        -2.995         701          -3.014         755           0             12.7              796.89        6999          0             0            -6999         -7.38         -3.497        -.004          2.088        -.003          0             15.49         0            -1.665         91.2          42.13         89.5         -123.3            -123.6        -123.6        -6999          .202          0 
 75.375        2012          75            900           0             0             0             0             0             800           0             797.08       -3.075        -3.007         800          -3.079         857           0             12.69             797.1         6999          0             0            -6999         -7.37         -3.452        -.001          1.703        -.002          .002          38.45         .196         -1.675         91.3          54.98         89.7         -123.3            -123.6        -123.6        -6999          .202          0 
 75.41666      2012          75            1000          0             0             0             0             0             900           0             797.11       -3.109        -3.075         900          -3.111         955           0             12.69             797.55        6999          0             0            -6999         -7.37         -4.183         0             1.695         0             .001          43.98         .339         -1.68          91.3          56.53         89.5         -123.3            -123.6        -123.6        -6999          .202          0 
 75.45834      2012          75            1100          0             0             0             0             0             1000          0             797.74       -3.16         -3.1           1003         -3.164         1055          0             12.69             798.1         6999          0             0            -6999         -7.3          -.456          0             1.2           0             .004          90            .147         -1.844         91.2          34.3          89.5         -123.4            -123.6        -123.6        -6999          .101          0 
 75.5          2012          75            1200          0             0             0             0             0             1100          0             798.51       -3.193        -3.16          1100         -3.198         1144          0             12.69             798.83        6999          0             0            -6999         -7.16         -2.393         0             1.439         0             .211          290.8         0            -1.97          91.2          49.63         89.8         -123.4            -123.5        -123.5        -6999          0             0 
 75.54166      2012          75            1300          0             0             0             0             0             1200          0             799.02       -3.24         -3.188         1201         -3.241         1259          0             12.7              799.41        6999          0             0            -6999         -6.911        -3.197         0             1.188         0             .334          75.4          0            -1.969         91.2          54.1          89.6         -123.4            -123.5        -123.5        -6999          .101          0 
 75.58334      2012          75            1400          0             0             0             0             0             1300          0             799.64       -3.286        -3.237         1301         -3.291         1355          0             12.7              799.91        6999          0             0            -6999         -6.717        -2.3           0             1.172         0             .334          17.25         0            -1.969         91            45.44         89.6         -123.4            -123.5        -123.5        -6999          0             0 
 75.625        2012          75            1500          0             0             0             0             0             1400          0             800.13       -3.312        -3.285         1402         -3.314         1449          0             12.7              800.33        6999          0             0            -6999         -6.451        -1.253         0             1.538         0            -.25           148.1         .041         -1.968         90.9          36.27         89.4         -123.4            -123.5        -123.5        -6999          0             0 
 75.66666      2012          75            1600          0             0             0             0             0             1500          0             800.55       -3.345        -3.301         1501         -3.349         1550          0             12.69             800.73        6999          0             0            -6999         -6.195        -.217          0             1.432         0             .016          275.1         .013         -1.967         90.9          32.6          89.2         -123.4            -123.4        -123.4        -6999          .202          0 
 75.70834      2012          75            1700          0             0             0             0             0             1600          0             800.92       -3.374        -3.338         1607         -3.395         1655          0             12.69             801.15        6999          0             0            -6999         -5.784         1.464         0             1.351         0            -2.421         395.8         .351         -1.966         90.9          34.33         89.1         -123.3            -123.4        -123.4        -6999          .101          0 
 75.75         2012          75            1800          0             0             0             0             0             1700          0             801.44       -3.426        -3.373         1701         -3.428         1758          0             12.7              801.66        6999          0             0            -6999         -5.016         1.939         0             1.416         0            -1.84          228.6         .014         -1.964         90.8          34.12         89.2         -123.3            -123.4        -123.4        -6999          .202          0 
 75.79166      2012          75            1900          0             0             0             0             0             1800          0             801.9        -3.464        -3.426         1800         -3.464         1856          0             12.69             802.22        6999          0             0            -6999         -4.535         .376          0             1.453         0             0             37.54         .017         -1.868         90.7          34.3          89.4         -123.3            -123.5        -123.5        -6999          .202          0 
 75.83334      2012          75            2000          0             0             0             0             0             1900          0             802.67       -3.484        -3.453         1905         -3.489         1937          0             12.69             803.04        6999          0             0            -6999         -4.603         1.954         0             1.358         0             0             4.532         0            -1.659         89.8          34.51         88.6         -123.3            -123.6        -123.6        -6999          .202          0 
 75.875        2012          75            2100          0             0             0             0             0             2000          0             803.25       -3.49         -3.476         2007         -3.49          2029          0             12.69             803.4         6999          0             0            -6999         -5.045         1.73          0             1.356         0             0            -.088          0            -1.658         90.8          35.29         88.1         -123.3            -123.6        -123.6        -6999          .202          0 
 75.91666      2012          75            2200          0             0             0             0             0             2100          0             803.48       -3.49         -3.486         2101         -3.49          2121          0             12.7              803.55        6999          0             0            -6999         -5.392         2.155         0             1.357         0             0            -.021          0            -1.657         92.1          35.95         89.3         -123.3            -123.6        -123.6        -6999          .101          0 
 75.95834      2012          75            2300          0             0             0             0             0             2200          0             803.81       -3.491        -3.49          2200         -3.494         2259          0             12.69             804           6999          0             0            -6999         -5.725         2.59          0             1.356         0             0            -.006          0            -1.657         92.1          36.29         89.4         -123.3            -123.6        -123.6        -6999          .202          0 
 76            2012          75            2400          0             0             0             0             0             2300          0             804.17       -3.507        -3.491         2300         -3.507         2357          0             12.69             804.36        6999          0             0            -6999         -5.999         2.921         0             1.356         0             0            -.005          0            -1.657         92.2          36.44         89.4         -123.3            -123.6        -123.6        -6999          .202          0 
 76.04166      2012          76            100           0             0             0             0             0             0             0             804.46       -3.55         -3.506         5            -3.553         58            0             12.69             804.46        6999          0             0            -6999         -6.287         3.282         0             1.357         0             0             0             0            -1.656         92.3          35.46         89.5         -123.3            -123.6        -123.6        -6999          0             0 
 76.08334      2012          76            200           0             0             0             0             0             100           0             804.55       -3.573        -3.548         116          -3.573         144           0             12.69             804.51        6999          0             0            -6999         -6.601         3.032         0             1.356         0             0             0             0            -1.656         92.5          36            89.7         -123.3            -123.6        -123.6        -6999          .202          0 
 76.125        2012          76            300           0             0             0             0             0             200           0             804.54       -3.573        -3.573         213          -3.576         227           0             12.69             804.51        6999          0             0            -6999         -6.883         3.165         0             1.356         0             0             0             0            -1.656         92.7          36.46         89.9         -123.3            -123.7        -123.7        -6999          .202          0 
 76.16666      2012          76            400           0             0             0             0             0             300           0             804.53       -3.573        -3.573         357          -3.574         345           0             12.69             804.49        6999          0             0            -6999         -7.19          3.618         0             1.356         0             0             0             0            -1.656         92.8          36.63         90           -123.3            -123.6        -123.6        -6999          0             0 
 76.20834      2012          76            500           0             0             0             0             0             400           0             804.5        -3.59         -3.573         404          -3.598         458           0             12.69             804.49        6999          0             0            -6999         -7.43          3.88          0             1.691         0             0             0             0            -1.656         92.9          37.63         90           -123.3            -123.6        -123.6        -6999          0             0 
 76.25         2012          76            600           0             0             0             0             0             500           0             804.43       -3.631        -3.59          500          -3.633         559           0             12.69             804.47        6999          0             0            -6999         -7.7           4.527         0             1.734         0             0             0             0            -1.656         92.9          37.07         90           -123.3            -123.6        -123.6        -6999          .202          0 
 76.29166      2012          76            700           0             0             0             0             0             600           0             804.39       -3.654        -3.631         600          -3.656         655           0             12.69             804.39        6999          0             0            -6999         -8.01          4.851         0             1.539         0             0             0             0            -1.656         93            36.21         90.1         -123.3            -123.6        -123.6        -6999          0             0 
 76.33334      2012          76            800           0             0             0             0             0             700           0             804.54       -3.656        -3.653         703          -3.66          750           0             12.69             804.6         6999          0             0            -6999         -8.32          4.905         0             1.361         0             0             2.214         0            -1.662         92.9          36.25         90.1         -123.3            -123.6        -123.6        -6999          .101          0 
 76.375        2012          76            900           0             0             0             0             0             800           0             804.64       -3.664        -3.656         811          -3.67          834           0             12.69             804.74        6999          0             0            -6999         -8.5           4.831         0             1.363         0             0             8.850001      .12          -1.684         92.9          35.8          90.1         -123.3            -123.6        -123.6        -6999          .101          0 
 76.41666      2012          76            1000          0             0             0             0             0             900           0             804.65       -3.69         -3.661         905          -3.69          1000          0             12.69             804.62        6999          0             0            -6999         -8.51          4.947         0             1.359         0             .002          55.85         .002         -1.953         93            35.86         90.1         -123.3            -123.6        -123.6        -6999          .101          0 
 76.45834      2012          76            1100          0             0             0             0             0             1000          0             804.55       -3.73         -3.689         1002         -3.733         1058          0             12.69             804.49        6999          0             0            -6999         -8.41          4.859         0             1.357         0             .019          55.11         0            -1.956         93            35.67         90.2         -123.3            -123.6        -123.6        -6999          0             0 
 76.5          2012          76            1200          0             0             0             0             0             1100          0             804.53       -3.739        -3.726         1113         -3.744         1157          0             12.69             804.57        6999          0             0            -6999         -8.18          5.034         0             1.38          0            -1.046         38.04         0            -1.957         93            35.46         90.3         -123.3            -123.7        -123.7        -6999          .202          0 
 76.54166      2012          76            1300          0             0             0             0             0             1200          0             804.43       -3.782        -3.739         1203         -3.785         1257          0             12.69             804.31        6999          0             0            -6999         -7.9           5.328         0             1.354         0            -2.301         37.5          0            -1.958         93            35.34         90.4         -123.3            -123.6        -123.6        -6999          .202          0 
 76.58334      2012          76            1400          0             0             0             0             0             1300          0             804.14       -3.822        -3.782         1300         -3.822         1347          0             12.69             804           6999          0             0            -6999         -7.56          5.395         0             1.365         0            -2.397         34.08         0            -1.959         93.1          34.57         90.5         -123.3            -123.6        -123.6        -6999          .202          0 
 76.625        2012          76            1500          0             0             0             0             0             1400          0             803.83       -3.819        -3.816         1449         -3.822         1404          0             12.69             803.69        6999          0             0            -6999         -7.36          5.367         0             1.357         0            -1.671         30.89         0            -1.959         93.1          33.38         90.4         -123.3            -123.6        -123.6        -6999          .202          0 
 76.66666      2012          76            1600          0             0             0             0             0             1500          0             803.44       -3.859        -3.819         1500         -3.859         1600          0             12.69             803.28        6999          0             0            -6999         -7.22          5.73          0             1.477         0            -.981          24.64         .016         -1.944         93.1          34.37         90.4         -123.3            -123.6        -123.6        -6999          .202          0 
 76.70834      2012          76            1700          0             0             0             0             0             1600          0             803.01       -3.896        -3.854         1602         -3.905         1649          0             12.69             802.91        6999          0             0            -6999         -7.24          5.096         0             2.398         0             0             13.43         .056         -1.917         93.2          63            90.5         -123.3            -123.6        -123.6        -6999          .202          0 
 76.75         2012          76            1800          0             0             0             0             0             1700          0             802.65       -3.897        -3.891         1758         -3.905         1725          0             12.69             802.78        6999          0             0            -6999         -7.38          4.641         0             2.191         0             0             5.962         .174         -1.677         93.3          63.48         90.4         -123.3            -123.6        -123.6        -6999          .202          0 
 76.79166      2012          76            1900          0             0             0             0             0             1800          0             802.51       -3.937        -3.894         1804         -3.948         1854          0             12.68             802.41        6999          0             0            -6999         -7.53          3.973         0             2.867         0             0             3.597         0            -1.669         93.3          65.63         90.3         -123.3            -123.4        -123.4        -6999          .101          0 
 76.83334      2012          76            2000          0             0             0             0             0             1900          0             802.28       -3.926        -3.917         1954         -3.944         1903          0             12.68             801.56        6999          0             0            -6999         -7.69          3.593         0             2.161         0             0             .362          0            -1.657         93.3          59.46         90.4         -123.3            -123.3        -123.3        -6999          .101          0 
 76.875        2012          76            2100          0             0             0             0             0             2000          0             801.83       -3.934        -3.916         2036         -3.945         2044          0             12.68             801.93        6999          0             0            -6999         -7.8           3.365         0             2.248         0             0            -.051          0            -1.656         93.3          64.2          90           -123.4            -123.4        -123.4        -6999          .101          0 
 76.91666      2012          76            2200          0             0             0             0             0             2100          0             802.6        -3.936        -3.922         2144         -3.936         2200          0             14.55             802.76        6999          0             0            -6999         -7.94          4.536         0             2.787         0            -.007         -.21           0            -1.709         93.1          40.17         90.1         -123.4            -123.6        -123.5        -6999          0             0 
 76.95834      2012          76            2300          0             0             0             0             0             2200          0             802.79       -3.923        -3.918         2249         -3.939         2208          0             14.56             802.81        6999          0             0            -6999         -8.07          5.199        -.001          2.425        -.001         -8.000001E-03               -.326         -.001         -1.736         93.1          34.85         90.1             -123.4        -123.6        -123.5        -6999          0             0 
 77            2012          76            2400          0             0             0             0             0             2300          0             802.65       -3.932        -3.917         2359         -3.937         2326          0             13.05             802.57        6999          0             0            -6999         -8.439999      5.916         0             2.507         0             0            -.258          0            -1.711         93.1          34.65         90.2         -123.2            -123.4        -123.4        -6999          .202          0 
 77.04166      2012          77            100           0             0             0             0             0             0             0             802.27       -3.895        -3.888         52           -3.932         0             0             14.64             801.88        6999          0             0            -6999         -8.600001      5.785         0             2.402         0             0            -.135          0            -1.715         93.2          34.58         90.3         -123.4            -123.6        -123.5        -6999          .101          0 
 77.08334      2012          77            200           0             0             0             0             0             100           0             801.92       -3.887        -3.88          147          -3.903         129           0             14.66             801.99        6999          0             0            -6999         -8.99          5.21          0             2.586         .052          0            -8.999999E-03                0            -1.744         93.2          33.49         90.1             -123.3        -123.5        -123.5        -6999          0             0 
 77.125        2012          77            300           0             0             0             0             0             200           0             801.74       -3.89         -3.874         258          -3.895         252           0             14.66             801.65        6999          0             0            -6999         -9.310001      4.577         0             2.611         .135          0            -.003          0            -1.753         93.3          33.46         90.1         -123.3            -123.5        -123.5        -6999          0             0 
 77.16666      2012          77            400           0             0             0             0             0             300           0             801.53       -3.869        -3.869         400          -3.891         308           0             14.62             801.36        6999          0             0            -6999         -9.609999      4.324         0             2.379         .146          0            -.011          0             9.71          93.3          33.79         90.3         -122.6            -122.8        -122.8        -6999          0             0 
 77.20834      2012          77            500           0             0             0             0             0             400           0             801.34       -3.872        -3.868         455          -3.88          407           0             14.64             801.33        6999          0             0            -6999         -9.82          3.378         0             2.373         .123          0            -.037          0             12.62         93.4          33.41         90.3         -122.3            -122.6        -122.6        -6999          0             0 
 77.25         2012          77            600           0             0             0             0             0             500           0             801.24       -3.872        -3.869         551          -3.881         553           0             14.63             801.19        6999          0             0            -6999         -10.03         1.788         0             2.381         .134         -.002         -.045          0             12.67         93.3          32.9          90.2         -122.3            -122.6        -122.6        -6999          0             0 
 77.29166      2012          77            700           0             0             0             0             0             600           0             801.26       -3.879        -3.87          606          -3.883         653           0             13.16             801.26        6999          0             0            -6999         -10.31         .516          0             2.62          .072          0            -.012          .001          12.45         93.3          32.65         90.2         -122.3            -122.6        -122.7        -6999          0             0 
 77.33334      2012          77            800           0             0             0             0             0             700           0             801.28       -3.879        -3.869         756          -3.892         758           0             13.08             801.4         6999          0             0            -6999         -10.64        -1.312         0             3.03          .097          0             1.189         .002          12.19         93.3          42.33         89.9         -122.4            -122.7        -122.7        -6999          .101          0 
 77.375        2012          77            900           0             0             0             0             0             845           0             801.28       -3.878        -3.864         852          -3.895         850           0             13.59             801.24        6999          0             0            -6999         -10.95         1.431         0             2.492         0             0             11.87         .103          12.51         91.9          30.59         88.7         -121              -121.2        -121.5        -6999          .202          0 
 77.41666      2012          77            1000          0             0             0             0             367.5         917           361           801.26       -3.9          -3.87          902          -3.904         954           0             13.35             801.27        6999          0             0            -6999         -11.08         27.51         0             2.953         .004         -.436          4.174         80.2          13.41         92.9          39.8          89.6         -122.4            -122.7        -122.7        -6999          .202          43.73 
 77.45834      2012          77            1100          0             0             0             0             361.5         1000          357.5         801.22       -3.863        -3.86          1058         -3.904         1003          0             14.66             801.34        6999          0             0            -6999         -11.3          61.09         0             2.179         0             1.445         9.890001      290.6         14.3          93            57.07         90.2         -122.2            -122.5        -122.5        -6999          .202          58.79 
 77.5          2012          77            1200          0             0             0             0             359           1154          358           801.03       -3.875        -3.857         1102         -3.884         1125          0             14.65             800.55        6999          0             0            -6999         -11.53         72.8          0             2.201         0             1.519         6.188         178.2         14.58         92.8          53.26         89.5         -122.1            -122.3        -122.4        -6999          .101          58 
 77.54166      2012          77            1300          0             0             0             0             378.5         1254          0             800.85       -3.844        -3.844         1300         -3.881         1205          0             14.66             800.57        6999          0             0            -6999         -11.72         68.54         0             1.91          0             27.76         5.379         230.9         14.43         93.3          60.04         90.3         -122.1            -122.4        -122.5        -6999          .101          39.68 
 77.58334      2012          77            1400          0             0             0             0             1.5           1352          0             800.74       -3.79         -3.789         1359         -3.844         1300          0             14.68             800.38        6999          0             0            -6999         -11.83         24.67         0             1.844         0             78.9          7.31          384.8         13.29         93.2          66.53         89.8         -122.3            -122.6        -122.7        -6999          .202          0 
 77.625        2012          77            1500          0             0             0             0             0             1400          0             800.1        -3.744        -3.743         1458         -3.791         1403          0             14.72             800.21        6999          0             0            -6999         -11.85         5.821         0             2.875         0             81.5          1.781         357           13.26         93.4          68.15         90           -122.5            -122.7        -122.8        -6999          .202          0 
 77.66666      2012          77            1600          0             0             0             0             0             1500          0             800.6        -3.661        -3.659         1559         -3.744         1500          0             13.94             800.08        6999          0             0            -6999         -12.17         .047          .01           3.808         .003          103.7         .789          445.6         13.38         93.2          67.8          90           -122.7            -122.9        -122.9        -6999          0             0 
 77.70834      2012          77            1700          0             0             0             0             0             1600          0             800.14       -3.641        -3.63          1659         -3.665         1605          0             13.89             800.57        6999          0             0            -6999         -11.92        -5.837         .04           4.113         .04           97            .808          465           13.54         93.2          67.42         89.9         -122.6            -122.8        -122.7        -6999          .202          .002 
